label,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20
19,0.409424,0.557129,0.689453,0.788086,0.8442379999999999,0.669922,0.685547,0.632812,0.593262,0.5981449999999999,0.6030270000000001,0.553711,0.520996,0.5219729999999999,0.520508,0.487793,0.469238,0.445312,0.442383,0.4343260000000001,0.430908,0.795898,0.788086,0.736816,0.658203,0.581055,0.585449,0.5219729999999999,0.5922850000000001,0.664062,0.538574,0.506836,0.580078,0.652832,0.508301,0.466797,0.530762,0.596191,0.486084,0.380615,0.31958000000000003,0.27807600000000005,0.000100657,-0.053482100000000005,-0.07068630000000001,-0.0888062,-0.115891,-0.0411606,-0.08300779999999999,-0.112381,-0.132217,-0.0377464,-0.122757,-0.16097999999999998,-0.174561,-0.0466919,-0.0919342,-0.102463,-0.107346,-0.0631332,-0.0790405,-0.109558,-0.14213599999999998
8,0.571289,0.6655270000000001,0.6674800000000001,0.557129,0.44043,0.5683590000000001,0.483398,0.512695,0.554688,0.479004,0.407959,0.4646,0.514648,0.402832,0.34936500000000004,0.40918,0.456299,0.334473,0.274902,0.237183,0.202759,0.8613280000000001,0.7402340000000001,0.580566,0.5043949999999999,0.5356449999999999,0.4738770000000001,0.394043,0.4890140000000001,0.543945,0.5195310000000001,0.467529,0.574707,0.6362300000000001,0.575684,0.5356449999999999,0.62207,0.674805,0.637695,0.53418,0.457275,0.369629,9.42498e-05,-0.0784302,-0.0886536,-0.11795,-0.135574,0.0570297,-0.0730515,-0.104904,-0.0609589,0.057869,-0.094223,-0.131149,-0.101547,0.0227547,-0.122147,-0.14328,-0.11322,-0.022049000000000003,-0.0362587,-0.0472641,-0.0491714
4,0.482666,0.604492,0.677246,0.596191,0.490234,0.6518550000000001,0.6518550000000001,0.633789,0.6186520000000001,0.549805,0.541504,0.522949,0.516113,0.463379,0.441406,0.44043,0.441895,0.377686,0.365967,0.380615,0.39209,0.7592770000000001,0.6816409999999999,0.5454100000000001,0.432861,0.42749,0.407227,0.279053,0.32568400000000003,0.381348,0.395264,0.256104,0.3125,0.371582,0.402588,0.265137,0.326172,0.385254,0.429688,0.327393,0.375244,0.424561,7.17863e-05,-0.129395,-0.21698,-0.315857,-0.396118,0.0339127,-0.153427,-0.322571,-0.395508,0.0435257,-0.115204,-0.235748,-0.263824,0.0144768,-0.148087,-0.231171,-0.233917,-0.024929,-0.116806,-0.16555799999999998,-0.173035
5,0.4516600000000001,0.584961,0.664062,0.710938,0.708496,0.530273,0.601562,0.656738,0.694336,0.455078,0.494141,0.544922,0.588867,0.378418,0.364014,0.384766,0.409912,0.316895,0.251465,0.231201,0.225586,0.8530270000000001,0.790039,0.692383,0.583008,0.487061,0.5825199999999999,0.47583,0.472656,0.491211,0.543945,0.381836,0.297363,0.250732,0.539551,0.377686,0.286377,0.230713,0.56543,0.471191,0.413086,0.378906,9.34303e-05,-0.0232506,-0.0388145,-0.0574875,-0.076828,0.0436783,0.0031662,-0.0502396,-0.0887299,0.026397700000000003,0.0215912,-0.00692368,-0.0257874,-0.00254154,0.00617504,-0.0123119,-0.0325394,-0.0347519,-0.0423813,-0.0591278,-0.071907
6,0.417969,0.567871,0.6967770000000001,0.663574,0.5507810000000001,0.580078,0.550293,0.512207,0.473633,0.451904,0.433838,0.473145,0.490234,0.335693,0.33252,0.386475,0.405518,0.231567,0.236572,0.29370100000000005,0.318604,0.805664,0.758789,0.648438,0.569336,0.541992,0.458984,0.288574,0.165527,0.0675659,0.454834,0.41626,0.5664060000000001,0.647461,0.486572,0.485107,0.6191409999999999,0.674805,0.531738,0.536133,0.641602,0.680664,8.15094e-05,-0.191956,-0.35675,-0.4931640000000001,-0.603943,-0.276947,-0.4718020000000001,-0.609741,-0.695801,-0.265045,-0.484314,-0.472717,-0.435486,-0.28244,-0.483704,-0.450745,-0.401917,-0.317383,-0.4245,-0.413818,-0.394287
7,0.42334,0.498779,0.496094,0.420166,0.350342,0.5844729999999999,0.559082,0.5253909999999999,0.484375,0.5014649999999999,0.419189,0.34082,0.29126,0.4104,0.333496,0.313721,0.32251,0.322021,0.280518,0.27002,0.277588,0.8227540000000001,0.655273,0.497803,0.383301,0.29126,0.515137,0.381348,0.270264,0.182983,0.557617,0.389893,0.361084,0.37085,0.597168,0.439697,0.478271,0.538086,0.633301,0.518555,0.547852,0.607422,7.905069999999999e-05,-0.0609589,-0.141068,-0.220642,-0.313721,-0.138702,-0.278015,-0.374146,-0.427856,-0.151672,-0.324402,-0.431824,-0.473938,-0.169983,-0.295105,-0.305634,-0.280609,-0.194092,-0.292969,-0.331726,-0.336609
15,0.4853520000000001,0.5878909999999999,0.638672,0.577148,0.478271,0.621582,0.611816,0.6049800000000001,0.59375,0.5483399999999999,0.5717770000000001,0.59668,0.6108399999999999,0.475098,0.500977,0.517578,0.512207,0.402832,0.444092,0.4738770000000001,0.474121,0.765625,0.661133,0.5214840000000001,0.402832,0.369385,0.419922,0.268066,0.17334000000000002,0.0985107,0.419922,0.255371,0.15564,0.0814819,0.448975,0.34057600000000005,0.432373,0.504883,0.4931640000000001,0.412354,0.46875,0.5253909999999999,6.24731e-05,-0.0252914,-0.064621,-0.123444,-0.175323,0.0613403,0.0467682,0.032577499999999995,0.0313568,0.028591200000000008,0.0104332,-0.00901699,-0.00842094,-0.0117874,-0.0646591,-0.0746155,-0.06610869999999999,-0.0575256,-0.0824738,-0.07709500000000001,-0.06507869999999999
7,0.5688479999999999,0.654297,0.601562,0.466309,0.34692399999999995,0.47876,0.33007800000000004,0.228271,0.13269,0.395752,0.236816,0.144287,0.0556946,0.333496,0.27880900000000003,0.379883,0.4306640000000001,0.296875,0.276855,0.36377,0.418213,0.810059,0.6469729999999999,0.4738770000000001,0.383789,0.354736,0.403564,0.28686500000000004,0.199341,0.126343,0.468506,0.336426,0.242432,0.17138699999999998,0.5581050000000001,0.438721,0.486084,0.544434,0.649414,0.547852,0.563477,0.6035159999999999,8.94815e-05,-0.0761795,-0.138779,-0.189972,-0.250092,-0.167542,-0.273438,-0.33783,-0.367432,-0.178833,-0.281982,-0.333862,-0.366821,-0.196381,-0.28244,-0.238495,-0.195007,-0.221405,-0.275421,-0.245972,-0.216827
9,0.437744,0.56543,0.633789,0.591309,0.514648,0.648926,0.6547850000000001,0.590332,0.560547,0.5356449999999999,0.5356449999999999,0.491699,0.478271,0.430908,0.424316,0.399658,0.393555,0.337646,0.322021,0.29541,0.28418000000000004,0.835449,0.793457,0.6704100000000001,0.541504,0.458984,0.529297,0.37915,0.459473,0.554199,0.48584,0.350342,0.467529,0.573242,0.472412,0.351074,0.459717,0.562012,0.47876,0.335693,0.239014,0.156494,9.26107e-05,-0.118408,-0.170746,-0.224609,-0.262909,-0.0517273,-0.190582,-0.244141,-0.223694,-0.0444412,-0.216827,-0.273895,-0.255432,-0.0614166,-0.224152,-0.260773,-0.229645,-0.0919342,-0.10437,-0.109482,-0.10376
10,0.466309,0.619629,0.6860350000000001,0.5981449999999999,0.50293,0.729492,0.758789,0.776367,0.7827149999999999,0.6108399999999999,0.617188,0.6054689999999999,0.596191,0.501953,0.484619,0.50293,0.5200199999999999,0.399902,0.40332,0.432129,0.453125,0.783203,0.704102,0.524414,0.35620100000000005,0.270996,0.4187010000000001,0.277344,0.172974,0.0721436,0.4150390000000001,0.252197,0.142822,0.0157928,0.448486,0.33105500000000004,0.478027,0.561523,0.494873,0.418945,0.543457,0.616211,6.63474e-05,-0.13389600000000002,-0.199585,-0.272369,-0.33844,0.0333214,-0.06065369999999999,-0.108185,-0.112686,0.0402832,-0.0695419,-0.121765,-0.111771,0.0148487,-0.180664,-0.192108,-0.127411,-0.0154686,-0.157013,-0.157471,-0.115662
10,0.480469,0.549316,0.536621,0.448242,0.36499,0.472656,0.445801,0.42749,0.420166,0.384277,0.29370100000000005,0.241333,0.194946,0.31445300000000004,0.281982,0.352539,0.38916,0.258789,0.249512,0.306641,0.333496,0.793457,0.6601560000000001,0.502441,0.404297,0.342285,0.432861,0.263916,0.154419,0.0575256,0.466797,0.29541,0.180908,0.08001710000000001,0.5356449999999999,0.430176,0.498047,0.546387,0.6152340000000001,0.5200199999999999,0.5722659999999999,0.6186520000000001,8.10623e-05,-0.028286,-0.0649643,-0.104294,-0.137253,-0.0421143,-0.0885773,-0.120316,-0.141525,-0.0617981,-0.079422,-0.0995636,-0.125046,-0.0889587,-0.121613,-0.0961304,-0.0788879,-0.12085,-0.142059,-0.115814,-0.0915527
13,0.6108399999999999,0.49292,0.405273,0.328613,0.271973,0.6293949999999999,0.601562,0.562012,0.528809,0.6367189999999999,0.5351560000000001,0.410156,0.330811,0.6289060000000001,0.5717770000000001,0.481934,0.420898,0.608398,0.5742189999999999,0.534668,0.5097659999999999,0.742188,0.68457,0.5839840000000001,0.47876,0.35693400000000003,0.406494,0.235718,0.1427,0.08874510000000001,0.397705,0.244141,0.24145500000000006,0.27124000000000004,0.408936,0.280762,0.258789,0.27002,0.4265140000000001,0.33520500000000003,0.296143,0.281738,2.21469e-05,-0.176544,-0.241241,-0.2565,-0.26947,-0.253754,-0.30014,-0.306396,-0.29953,-0.131226,-0.14366099999999998,-0.125122,-0.104904,-0.0139713,-0.0364304,-0.0561523,-0.0612259,0.0965118,0.08399960000000001,0.059166,0.0419235
4,0.4931640000000001,0.592773,0.656738,0.5878909999999999,0.4836430000000001,0.575684,0.5297850000000001,0.5405270000000001,0.5561520000000001,0.494141,0.445557,0.462158,0.482178,0.421387,0.371094,0.401855,0.423828,0.349854,0.316406,0.353271,0.385986,0.80957,0.7070310000000001,0.577148,0.49707,0.547363,0.4384770000000001,0.31811500000000004,0.395508,0.460693,0.454834,0.313965,0.408203,0.4895020000000001,0.486084,0.348633,0.433838,0.508789,0.5351560000000001,0.420166,0.466309,0.523438,7.82311e-05,-0.06584169999999999,-0.151367,-0.26870700000000003,-0.37262,0.06534580000000001,-0.06725310000000001,-0.17013499999999998,-0.191956,0.0388527,-0.0786591,-0.154114,-0.157928,-0.0134945,-0.154572,-0.214539,-0.2005,-0.06870269999999999,-0.122757,-0.13305699999999998,-0.11261
15,0.445312,0.555664,0.6313479999999999,0.620117,0.554199,0.700195,0.7280270000000001,0.726074,0.7172850000000001,0.6450199999999999,0.7045899999999999,0.731934,0.752441,0.578613,0.594238,0.569824,0.550293,0.5014649999999999,0.512207,0.498047,0.486328,0.776367,0.658691,0.519043,0.388916,0.337402,0.446533,0.297852,0.221313,0.15771500000000002,0.437744,0.275391,0.188477,0.124634,0.449707,0.312012,0.375488,0.434814,0.470703,0.36792,0.4113770000000001,0.459717,5.42402e-05,-0.00348568,-0.0309753,-0.07503510000000001,-0.110092,0.0242996,-0.0154972,-0.053710900000000006,-0.0762558,-0.00797272,-0.021343200000000003,-0.0408936,-0.0563049,-0.0476837,-0.0708008,-0.0546265,-0.0414276,-0.0923157,-0.105896,-0.0954437,-0.0848389
0,0.545898,0.666504,0.685547,0.611328,0.518066,0.4890140000000001,0.468994,0.543457,0.585938,0.390137,0.388916,0.497314,0.5351560000000001,0.312988,0.318604,0.433838,0.481934,0.256836,0.262207,0.357666,0.406006,0.8251950000000001,0.6816409999999999,0.486572,0.339111,0.260254,0.405762,0.344238,0.45874,0.5483399999999999,0.463623,0.421875,0.5585939999999999,0.651367,0.549316,0.5097659999999999,0.6313479999999999,0.7148439999999999,0.648438,0.628418,0.7089840000000001,0.763184,0.0001055,-0.06530760000000001,-0.099411,-0.12558,-0.113068,-0.0436401,-0.109024,-0.115509,-0.103607,-0.0571823,-0.175476,-0.206299,-0.195312,-0.0876617,-0.225677,-0.234528,-0.199585,-0.115967,-0.195923,-0.188751,-0.154495
18,0.459717,0.5566409999999999,0.601562,0.5375979999999999,0.456543,0.557617,0.600586,0.62207,0.633301,0.468506,0.479004,0.476074,0.4619140000000001,0.391602,0.373047,0.35693400000000003,0.33886700000000003,0.329834,0.365234,0.411621,0.443604,0.768555,0.6933590000000001,0.601562,0.5483399999999999,0.5141600000000001,0.424316,0.294189,0.202026,0.114807,0.4108890000000001,0.256348,0.14978,0.0553894,0.444092,0.317383,0.213989,0.115356,0.512207,0.464355,0.523438,0.586426,5.85988e-05,-0.0715637,-0.12626600000000002,-0.182343,-0.232544,-0.0265312,-0.0764084,-0.103455,-0.120392,-0.0532913,-0.0832367,-0.107651,-0.113678,-0.0911713,-0.15625,-0.199432,-0.216675,-0.138245,-0.222931,-0.248566,-0.240021
13,0.525879,0.445312,0.39502,0.343994,0.328125,0.6342770000000001,0.6030270000000001,0.5561520000000001,0.52832,0.647949,0.565918,0.455566,0.406494,0.639648,0.598633,0.5,0.447998,0.6210939999999999,0.6132810000000001,0.56543,0.53418,0.8442379999999999,0.732422,0.614746,0.5063479999999999,0.405273,0.524414,0.358154,0.305664,0.289795,0.5297850000000001,0.364258,0.364502,0.395264,0.539062,0.390137,0.368408,0.385742,0.5527340000000001,0.447266,0.399658,0.38208,3.3136500000000004e-05,-0.12626600000000002,-0.155334,-0.1474,-0.134811,-0.119171,-0.124969,-0.113144,-0.0905609,-0.016880000000000003,-0.00945091,-0.0141907,-0.0183487,0.0823212,0.0881195,0.07438660000000001,0.0623322,0.17593399999999998,0.185089,0.176239,0.169373
12,0.453369,0.580566,0.611328,0.6030270000000001,0.569824,0.441162,0.422607,0.477051,0.516113,0.399658,0.389893,0.468262,0.5170899999999999,0.374023,0.380127,0.466064,0.5141600000000001,0.354004,0.372803,0.439941,0.490234,0.836426,0.7597659999999999,0.682617,0.586426,0.528809,0.632324,0.501953,0.486084,0.5058590000000001,0.586914,0.4228520000000001,0.4108890000000001,0.439697,0.5610350000000001,0.405518,0.395752,0.44043,0.553711,0.425293,0.399414,0.428711,8.93325e-05,-0.110321,-0.173798,-0.21698,-0.25711100000000003,-0.16403199999999998,-0.211487,-0.205994,-0.183411,-0.131073,-0.227814,-0.235443,-0.229034,-0.103683,-0.196686,-0.228424,-0.234833,-0.07949830000000001,-0.133133,-0.160217,-0.176849
1,0.44873,0.5561520000000001,0.625977,0.609375,0.5483399999999999,0.6035159999999999,0.581055,0.564941,0.551758,0.5170899999999999,0.48877,0.469482,0.457031,0.4384770000000001,0.405273,0.389648,0.386475,0.364746,0.336914,0.329834,0.333252,0.8491209999999999,0.820801,0.750977,0.6777340000000001,0.655273,0.5507810000000001,0.401611,0.304443,0.222046,0.533203,0.358154,0.25415,0.176514,0.540039,0.380859,0.28686500000000004,0.218506,0.570801,0.44751,0.385742,0.341797,6.92904e-05,-0.185852,-0.303802,-0.400696,-0.491638,-0.140152,-0.204773,-0.26168800000000003,-0.301514,-0.0989532,-0.155334,-0.228577,-0.288239,-0.07396699999999999,-0.144424,-0.218964,-0.265045,-0.0630951,-0.129852,-0.184174,-0.218048
2,0.408203,0.546387,0.628418,0.7016600000000001,0.790039,0.396484,0.451904,0.529297,0.602539,0.354736,0.4577640000000001,0.580078,0.6733399999999999,0.349121,0.451904,0.5766600000000001,0.6655270000000001,0.369141,0.456055,0.557617,0.637207,0.855469,0.846191,0.78125,0.703125,0.6523439999999999,0.645996,0.487793,0.397949,0.34570300000000004,0.5839840000000001,0.435303,0.367676,0.348145,0.544922,0.4113770000000001,0.359863,0.359619,0.520996,0.411133,0.369629,0.372314,6.35162e-05,-0.17868,-0.2948,-0.368652,-0.44342,-0.362854,-0.474854,-0.53833,-0.569763,-0.281677,-0.37384,-0.4150390000000001,-0.443726,-0.201721,-0.269775,-0.326233,-0.35614,-0.13153099999999998,-0.177307,-0.23590100000000006,-0.27832
8,0.550293,0.6523439999999999,0.668457,0.5566409999999999,0.442383,0.564453,0.492676,0.508789,0.539551,0.4733890000000001,0.403564,0.4516600000000001,0.495605,0.392822,0.327393,0.387695,0.43335,0.321289,0.26416,0.234009,0.201294,0.8662110000000001,0.7280270000000001,0.564453,0.4812010000000001,0.49292,0.460938,0.37915,0.479004,0.543945,0.495605,0.438232,0.557617,0.6308590000000001,0.543945,0.493408,0.6035159999999999,0.672852,0.602051,0.488037,0.412598,0.322998,9.6485e-05,-0.062027,-0.0625229,-0.0849152,-0.08102419999999999,0.105591,-0.0718307,-0.137329,-0.0965118,0.0913239,-0.11467,-0.160065,-0.102615,0.0421906,-0.158386,-0.175018,-0.112381,-0.0193405,-0.054550199999999986,-0.06065369999999999,-0.0431824
10,0.43457,0.5664060000000001,0.609375,0.561523,0.5195310000000001,0.6289060000000001,0.6762699999999999,0.702637,0.717773,0.52832,0.5219729999999999,0.5112300000000001,0.49585,0.435791,0.424805,0.450439,0.456055,0.348877,0.361572,0.390625,0.400146,0.7871090000000001,0.704102,0.543945,0.392578,0.291748,0.463623,0.300293,0.19043,0.10083,0.460693,0.267334,0.143677,0.0380249,0.498779,0.374023,0.488525,0.567871,0.553711,0.466797,0.557617,0.62207,7.22334e-05,-0.0497437,-0.0800323,-0.12291,-0.161438,-0.0106621,-0.0888062,-0.134201,-0.154266,-0.0329399,-0.112991,-0.156403,-0.17791700000000002,-0.0699615,-0.186615,-0.184479,-0.150452,-0.108185,-0.218048,-0.229645,-0.215302
12,0.45874,0.6157229999999999,0.713379,0.791992,0.8168949999999999,0.5371090000000001,0.633789,0.7387699999999999,0.8066409999999999,0.48877,0.6264649999999999,0.7514649999999999,0.8212889999999999,0.470459,0.608398,0.7329100000000001,0.803711,0.467041,0.583008,0.6860350000000001,0.757324,0.7856449999999999,0.7246090000000001,0.6308590000000001,0.530762,0.4577640000000001,0.518555,0.360596,0.35449200000000003,0.394775,0.4812010000000001,0.32251,0.32324200000000003,0.377441,0.462891,0.308105,0.316895,0.380127,0.46167,0.347168,0.337891,0.378418,9.08226e-05,0.0372124,0.0506973,0.0623703,0.0856018,-0.0532913,-0.0657654,-0.0399399,0.00576496,-0.0721741,-0.0945282,-0.0828552,-0.0554276,-0.07949830000000001,-0.0765228,-0.045547500000000005,-0.0211143,-0.0836182,-0.0882721,-0.0848389,-0.0800323
0,0.5405270000000001,0.6362300000000001,0.6499020000000001,0.585938,0.494629,0.486572,0.454834,0.520996,0.555664,0.408447,0.392578,0.478271,0.506836,0.344727,0.341553,0.428711,0.461182,0.290283,0.290283,0.358154,0.387207,0.841309,0.689453,0.515625,0.38623,0.33105500000000004,0.45752,0.362793,0.468994,0.546875,0.516113,0.4306640000000001,0.549805,0.630371,0.5922850000000001,0.510742,0.612793,0.684082,0.682129,0.609863,0.6757810000000001,0.733398,0.000100583,-0.0284195,-0.066452,-0.106277,-0.1194,0.00576496,-0.0590134,-0.0881195,-0.0769424,-0.0162601,-0.0969696,-0.124741,-0.12558,-0.0524902,-0.137787,-0.135345,-0.118942,-0.0873566,-0.108185,-0.0720978,-0.0374222
15,0.5,0.5976560000000001,0.625488,0.547363,0.457031,0.5976560000000001,0.55957,0.5273439999999999,0.489746,0.512207,0.518555,0.536621,0.5410159999999999,0.431641,0.415527,0.45874,0.476074,0.359131,0.366699,0.412842,0.433105,0.840332,0.7597659999999999,0.627441,0.516602,0.471436,0.49585,0.334717,0.234009,0.147339,0.508789,0.325195,0.214966,0.12854000000000002,0.555664,0.44873,0.544922,0.611328,0.624512,0.546875,0.6108399999999999,0.6655270000000001,7.00355e-05,-0.092926,-0.16403199999999998,-0.229797,-0.284119,-0.07709500000000001,-0.176697,-0.245056,-0.281677,-0.093689,-0.172729,-0.233612,-0.271149,-0.122833,-0.222321,-0.198975,-0.16433699999999998,-0.16449,-0.232544,-0.210724,-0.180359
2,0.476074,0.612793,0.702148,0.7773439999999999,0.852051,0.450684,0.445801,0.5039060000000001,0.5737300000000001,0.398682,0.422119,0.53125,0.6289060000000001,0.373047,0.385498,0.487305,0.577637,0.367676,0.383789,0.455811,0.528809,0.8574219999999999,0.803711,0.708008,0.606445,0.507324,0.580566,0.425293,0.330566,0.27636700000000003,0.5561520000000001,0.390137,0.304688,0.27368200000000004,0.543945,0.390625,0.310791,0.286377,0.544922,0.432129,0.359131,0.32666,8.3074e-05,-0.133667,-0.222931,-0.289764,-0.35553,-0.263519,-0.361023,-0.406189,-0.423889,-0.210114,-0.301361,-0.333252,-0.340881,-0.15976,-0.228424,-0.270996,-0.283966,-0.117645,-0.160065,-0.202332,-0.223846
18,0.480713,0.570312,0.59668,0.503418,0.412842,0.663574,0.727539,0.7670899999999999,0.796875,0.562988,0.586914,0.5952149999999999,0.5981449999999999,0.469482,0.447021,0.4270020000000001,0.414551,0.385986,0.395752,0.415771,0.428955,0.78125,0.71582,0.601562,0.508789,0.433105,0.4462890000000001,0.30761700000000003,0.213501,0.128906,0.424316,0.26123,0.145264,0.042633099999999986,0.449463,0.312256,0.202881,0.0931396,0.507812,0.457275,0.518066,0.575195,5.35697e-05,-0.128021,-0.185089,-0.219421,-0.234833,-0.0754166,-0.147324,-0.195007,-0.210571,-0.0666046,-0.074501,-0.100632,-0.10643,-0.0775528,-0.12725799999999998,-0.192719,-0.222168,-0.101395,-0.167847,-0.189056,-0.172577
12,0.400635,0.5214840000000001,0.6079100000000001,0.658691,0.6342770000000001,0.470459,0.493408,0.5561520000000001,0.59668,0.416016,0.438965,0.520508,0.5668949999999999,0.367676,0.385498,0.471436,0.517578,0.322266,0.349609,0.425049,0.47998,0.858398,0.777832,0.6835939999999999,0.5844729999999999,0.495117,0.544434,0.422119,0.404541,0.43335,0.530273,0.378174,0.367432,0.413818,0.530273,0.380859,0.364014,0.4104,0.5410159999999999,0.417725,0.385498,0.411865,8.583069999999999e-05,0.00290871,-0.00726223,-0.035018900000000006,-0.06450650000000001,0.0985718,0.0777817,0.0289536,-0.00759602,0.0647354,0.0286865,-0.0349426,-0.0769043,0.0215721,-0.017232900000000002,-0.0715637,-0.100098,-0.0213623,-0.0688553,-0.108337,-0.128021
7,0.407715,0.550293,0.619629,0.541504,0.433594,0.571289,0.5566409999999999,0.5585939999999999,0.553711,0.441895,0.398682,0.394531,0.384277,0.327393,0.316162,0.366455,0.385254,0.237305,0.259277,0.30932600000000005,0.32666,0.810059,0.711426,0.548828,0.4187010000000001,0.349121,0.462402,0.32324200000000003,0.24646,0.208618,0.488281,0.33520500000000003,0.387207,0.459473,0.529297,0.388916,0.485596,0.5722659999999999,0.574707,0.4836430000000001,0.5429689999999999,0.5976560000000001,8.456409999999999e-05,-0.157776,-0.294037,-0.413818,-0.522766,-0.225677,-0.420532,-0.534363,-0.5896,-0.220032,-0.436707,-0.4992680000000001,-0.498352,-0.235138,-0.4187010000000001,-0.401917,-0.348206,-0.263824,-0.393982,-0.397644,-0.375061
16,0.494873,0.647949,0.7358399999999999,0.727051,0.657227,0.517578,0.449463,0.449219,0.4499510000000001,0.419922,0.378174,0.467529,0.506836,0.337402,0.295654,0.390625,0.427246,0.26416,0.243164,0.318604,0.346191,0.8300780000000001,0.732422,0.557617,0.417236,0.333984,0.493652,0.36377,0.378174,0.408691,0.5410159999999999,0.444336,0.5737300000000001,0.625,0.601074,0.516113,0.629883,0.6660159999999999,0.669434,0.601074,0.674805,0.7075199999999999,0.000111461,-0.112762,-0.1828,-0.261841,-0.306854,0.00957966,-0.103149,-0.158691,-0.155029,0.0013864,-0.214233,-0.262756,-0.203247,-0.0294495,-0.22522,-0.247345,-0.184174,-0.06980900000000001,-0.161591,-0.168152,-0.117493
11,0.470947,0.62207,0.737793,0.815918,0.8813479999999999,0.5668949999999999,0.550293,0.541992,0.5356449999999999,0.479248,0.484375,0.5043949999999999,0.50293,0.399414,0.407471,0.444092,0.452637,0.321777,0.33007800000000004,0.372559,0.390625,0.8422850000000001,0.8125,0.705566,0.625,0.560547,0.5429689999999999,0.390625,0.306885,0.246338,0.5585939999999999,0.4646,0.5922850000000001,0.666992,0.588867,0.520996,0.647461,0.711914,0.627441,0.571289,0.658203,0.715332,7.86781e-05,-0.0952911,-0.13237000000000002,-0.169525,-0.182648,0.00945091,-0.0341606,-0.07507319999999999,-0.093689,0.0105572,-0.118332,-0.171051,-0.158386,-0.00519276,-0.129242,-0.17181400000000002,-0.15213,-0.027523,-0.12352,-0.151672,-0.131149
10,0.366943,0.420898,0.449707,0.448486,0.434814,0.5512699999999999,0.6152340000000001,0.6464840000000001,0.668945,0.5058590000000001,0.518066,0.513184,0.510742,0.44751,0.4228520000000001,0.4021,0.395508,0.383301,0.360596,0.352539,0.357422,0.8378909999999999,0.713867,0.605957,0.5063479999999999,0.441162,0.538574,0.429688,0.359375,0.305176,0.531738,0.373779,0.286133,0.219727,0.541992,0.436523,0.508301,0.5625,0.5532229999999999,0.473145,0.519043,0.563477,6.172810000000001e-05,0.0617981,0.09552,0.102081,0.0887299,0.158997,0.176086,0.179901,0.185089,0.123138,0.138931,0.14534,0.161438,0.0798798,0.068512,0.059852599999999985,0.0717545,0.045433,0.026130700000000003,0.0192165,0.0220299
11,0.429199,0.5898439999999999,0.71875,0.807129,0.8969729999999999,0.6079100000000001,0.602539,0.580566,0.554688,0.5097659999999999,0.474609,0.4619140000000001,0.474121,0.416992,0.379883,0.382324,0.402832,0.330322,0.297119,0.308594,0.333252,0.766113,0.7280270000000001,0.635254,0.525879,0.439697,0.4228520000000001,0.272949,0.178955,0.0930786,0.420898,0.315918,0.4499510000000001,0.5356449999999999,0.435547,0.351074,0.473145,0.539062,0.462646,0.397705,0.482178,0.530762,8.836389999999999e-05,-0.166626,-0.266266,-0.359497,-0.4599,-0.099411,-0.236511,-0.36377,-0.443115,-0.0820923,-0.280457,-0.377808,-0.392761,-0.092392,-0.27618400000000004,-0.341492,-0.329895,-0.112381,-0.26168800000000003,-0.302429,-0.291901
7,0.5014649999999999,0.629883,0.6503909999999999,0.5581050000000001,0.449219,0.5527340000000001,0.500977,0.452637,0.404297,0.456543,0.40332,0.361816,0.319092,0.378418,0.394775,0.48584,0.523438,0.317139,0.366699,0.451172,0.491455,0.814453,0.7641600000000001,0.599121,0.490479,0.418945,0.461182,0.299072,0.180176,0.08264160000000001,0.48999,0.312256,0.175537,0.0490112,0.55957,0.469971,0.583496,0.661133,0.6445310000000001,0.594727,0.680664,0.746582,8.374450000000001e-05,-0.138779,-0.227814,-0.310822,-0.372009,-0.12145999999999997,-0.247955,-0.32196,-0.371399,-0.143051,-0.281219,-0.359497,-0.413513,-0.184479,-0.383301,-0.350342,-0.297089,-0.235596,-0.385132,-0.349426,-0.299683
7,0.485596,0.586914,0.6049800000000001,0.5195310000000001,0.426758,0.5097659999999999,0.455566,0.412354,0.371582,0.425781,0.367676,0.33129899999999995,0.29370100000000005,0.361572,0.352051,0.433838,0.4738770000000001,0.31567399999999995,0.343506,0.418457,0.461426,0.810547,0.7226560000000001,0.578125,0.4829100000000001,0.429932,0.453369,0.30249000000000004,0.199219,0.112,0.4829100000000001,0.304443,0.184814,0.07623289999999999,0.550293,0.431152,0.515137,0.584961,0.625977,0.547852,0.5976560000000001,0.6464840000000001,8.11368e-05,-0.07740019999999999,-0.13389600000000002,-0.19516,-0.24765,-0.055542,-0.1297,-0.187073,-0.228577,-0.0930786,-0.176697,-0.25528,-0.310822,-0.14068599999999998,-0.272064,-0.309906,-0.319519,-0.193634,-0.306091,-0.322571,-0.32074
